book	chapter	verse	text	usfm
Job	4	1	Then answered Eliphaz the Temanite, and said,	JOB
Job	4	2	If one assay to commune with thee, wilt thou be grieved? but who can withhold himself from speaking?	JOB
Job	4	3	Behold, thou hast instructed many, and thou hast strengthened the weak hands.	JOB
Job	4	4	Thy words have upholden him that was falling, and thou hast confirmed the feeble knees.	JOB
Job	4	5	But now it is come unto thee, and thou faintest; it toucheth thee, and thou art troubled.	JOB
Job	4	6	Is not thy fear of God thy confidence, and thy hope the integrity of thy ways?	JOB
Job	4	7	Remember, I pray thee, who ever perished, being innocent? or where were the upright cut off?	JOB
Job	4	8	According as I have seen, they that plow iniquity, and sow trouble, reap the same.	JOB
Job	4	9	By the breath of God they perish, and by the blast of his anger are they consumed.	JOB
Job	4	10	The roaring of the lion, and the voice of the fierce lion, and the teeth of the young lions, are broken.	JOB
Job	4	11	The old lion perisheth for lack of prey, and the whelps of the lioness are scattered abroad.	JOB
Job	4	12	Now a thing was secretly brought to me, and mine ear received a whisper thereof.	JOB
Job	4	13	In thoughts from the visions of the night, when deep sleep falleth on men,	JOB
Job	4	14	Fear came upon me, and trembling, which made all my bones to shake.	JOB
Job	4	15	Then a spirit passed before my face; the hair of my flesh stood up.	JOB
Job	4	16	It stood still, but I could not discern the appearance thereof; a form was before mine eyes: there was silence, and I heard a voice, saying,	JOB
Job	4	17	Shall mortal man be more just than God? shall a man be more pure than his Maker?	JOB
Job	4	18	Behold, he putteth no trust in his servants; and his angels he chargeth with folly:	JOB
Job	4	19	How much more them that dwell in houses of clay, whose foundation is in the dust, which are crushed before the moth!	JOB
Job	4	20	Betwixt morning and evening they are destroyed: they perish for ever without any regarding it.	JOB
Job	4	21	Is not their tent-cord plucked up within them? they die, and that without wisdom.	JOB
Job	5	1	Call now; is there any that will answer thee? and to which of the holy ones wilt thou turn?	JOB
Job	5	2	For vexation killeth the foolish man, and jealousy slayeth the silly one.	JOB
Job	5	3	I have seen the foolish taking root: but suddenly I cursed his habitation.	JOB
Job	5	4	His children are far from safety, and they are crushed in the gate, neither is there any to deliver them.	JOB
Job	5	5	Whose harvest the hungry eateth up, and taketh it even out of the thorns, and the snare gapeth for their substance.	JOB
Job	5	6	For affliction cometh not forth of the dust, neither doth trouble spring out of the ground;	JOB
Job	5	7	But man is born unto trouble, as the sparks fly upward.	JOB
Job	5	8	But as for me, I would seek unto God, and unto God would I commit my cause:	JOB
Job	5	9	Which doeth great things and unsearchable; marvelous things without number:	JOB
Job	5	10	Who giveth rain upon the earth, and sendeth waters upon the fields:	JOB
Job	5	11	So that he setteth up on high those that be low; and those which mourn are exalted to safety.	JOB
Job	5	12	He frustrateth the devices of the crafty, so that their hands cannot perform their enterprise.	JOB
Job	5	13	He taketh the wise in their own craftiness: and the counsel of the froward is carried headlong.	JOB
