book	chapter	verse	text	usfm
1Cor	7	3	A husband should fulfill his obligation to his wife, and a wife should also act similarly toward her husband.	NT-07_1-Corinthians
1Cor	7	4	It is not the wife, but the husband, who has power over her body. But, similarly also, it is not the husband, but the wife, who has power over his body.	NT-07_1-Corinthians
1Cor	7	5	So, do not fail in your obligations to one another, except perhaps by consent, for a limited time, so that you may empty yourselves for prayer. And then, return together again, lest Satan tempt you by means of your abstinence.	NT-07_1-Corinthians
1Cor	7	6	But I am saying this, neither as an indulgence, nor as a commandment.	NT-07_1-Corinthians
1Cor	7	7	For I would prefer it if you were all like myself. But each person has his proper gift from God: one in this way, yet another in that way.	NT-07_1-Corinthians
1Cor	7	8	But I say to the unmarried and to widows: It is good for them, if they would remain as they are, just as I also am.	NT-07_1-Corinthians
1Cor	7	9	But if they cannot restrain themselves, they should marry. For it is better to marry, than to be burned.	NT-07_1-Corinthians
1Cor	7	10	But to those who have been joined in matrimony, it is not I who commands you, but the Lord: a wife is not to separate from her husband.	NT-07_1-Corinthians
1Cor	7	11	But if she has separated from him, she must remain unmarried, or be reconciled to her husband. And a husband should not divorce his wife.	NT-07_1-Corinthians
1Cor	7	12	Concerning the rest, I am speaking, not the Lord. If any brother has an unbelieving wife, and she consents to live with him, he should not divorce her.	NT-07_1-Corinthians
1Cor	7	13	And if any woman has an unbelieving husband, and he consents to live with her, she should not divorce her husband.	NT-07_1-Corinthians
1Cor	7	14	For the unbelieving husband has been sanctified through the believing wife, and the unbelieving wife has been sanctified through the believing husband. Otherwise, your children would be unclean, whereas instead they are holy.	NT-07_1-Corinthians
1Cor	7	15	But if the unbeliever departs, let him depart. For a brother or sister cannot be made subject to servitude in this way. For God has called us to peace.	NT-07_1-Corinthians
1Cor	7	16	And how do you know, wife, whether you will save your husband? Or how do you know, husband, whether you will save your wife?	NT-07_1-Corinthians
1Cor	7	17	However, let each one walk just as the Lord has distributed to him, each one just as God has called him. And thus do I teach in all the churches.	NT-07_1-Corinthians
1Cor	7	18	Has any circumcised man been called? Let him not cover his circumcision. Has any uncircumcised man been called? Let him not be circumcised.	NT-07_1-Corinthians
1Cor	7	19	Circumcision is nothing, and uncircumcision is nothing; there is only the observance of the commandments of God.	NT-07_1-Corinthians
1Cor	7	20	Let each and every one remain in the same calling to which he was called.	NT-07_1-Corinthians
1Cor	7	21	Are you a servant who has been called? Do not be concerned about it. But if you ever have the ability to be free, make use of it.	NT-07_1-Corinthians
1Cor	7	22	For any servant who has been called in the Lord is free in the Lord. Similarly, any free person who has been called is a servant in Christ.	NT-07_1-Corinthians
1Cor	7	23	You have been bought with a price. Do not be willing to become the servants of men.	NT-07_1-Corinthians
1Cor	7	24	Brothers, let each one, in whatever state he was called, remain in that state with God.	NT-07_1-Corinthians
1Cor	7	25	Now, concerning virgins, I have no commandment from the Lord. But I give counsel, as one who has obtained the mercy of the Lord, so as to be faithful.	NT-07_1-Corinthians
1Cor	7	26	Therefore, I consider this to be good, because of the present necessity: that it is good for a man to be such as I am.	NT-07_1-Corinthians
1Cor	7	27	Are you bound to a wife? Do not seek to be freed. Are you free of a wife? Do not seek a wife.	NT-07_1-Corinthians
1Cor	7	28	But if you take a wife, you have not sinned. And if a virgin has married, she has not sinned. Even so, such as these will have the tribulation of the flesh. But I would spare you from this.	NT-07_1-Corinthians
1Cor	7	29	And so, this is what I say, brothers: The time is short. What remains of it is such that: those who have wives should be as if they had none;	NT-07_1-Corinthians
1Cor	7	30	and those who weep, as though they were not weeping; and those who rejoice, as if they were not rejoicing; and those who buy, as if they possessed nothing;	NT-07_1-Corinthians
1Cor	7	31	and those who use the things of this world, as if they were not using them. For the figure of this world is passing away.	NT-07_1-Corinthians
