book	chapter	verse	text	usfm
Col	3	16	Let the word of Christ dwell in you richly; in all wisdom teaching and admonishing one another with psalms, hymns, and spiritual songs, singing with grace in your heart to the Lord.	COL
Col	3	17	Whatever you do, in word or in deed, do all in the name of the Lord Jesus, giving thanks to God the Father through him.	COL
Col	3	18	Wives, be in subjection to your husbands, as is fitting in the Lord.	COL
Col	3	19	Husbands, love your wives, and don’t be bitter against them.	COL
Col	3	20	Children, obey your parents in all things, for this pleases the Lord.	COL
Col	3	21	Fathers, don’t provoke your children, so that they won’t be discouraged.	COL
Col	3	22	Servants, obey in all things those who are your masters according to the flesh, not just when they are looking, as men pleasers, but in singleness of heart, fearing God.	COL
Col	3	23	And whatever you do, work heartily, as for the Lord and not for men,	COL
Col	3	24	knowing that from the Lord you will receive the reward of the inheritance; for you serve the Lord Christ.	COL
Col	3	25	But he who does wrong will receive again for the wrong that he has done, and there is no partiality.	COL
Col	4	1	Masters, give to your servants that which is just and equal, knowing that you also have a Master in heaven.	COL
Col	4	2	Continue steadfastly in prayer, watching in it with thanksgiving,	COL
Col	4	3	praying together for us also, that God may open to us a door for the word, to speak the mystery of Christ, for which I am also in bonds,	COL
Col	4	4	that I may reveal it as I ought to speak.	COL
Col	4	5	Walk in wisdom toward those who are outside, redeeming the time.	COL
Col	4	6	Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one.	COL
Col	4	7	All my affairs will be made known to you by Tychicus, the beloved brother, faithful servant, and fellow bondservant in the Lord.	COL
Col	4	8	I am sending him to you for this very purpose, that he may know your circumstances and comfort your hearts,	COL
Col	4	9	together with Onesimus, the faithful and beloved brother, who is one of you. They will make known to you everything that is going on here.	COL
Col	4	10	Aristarchus, my fellow prisoner, greets you, and Mark the cousin of Barnabas (concerning whom you received instructions, “if he comes to you, receive him”),	COL
Col	4	11	and Jesus who is called Justus. These are my only fellow workers for God’s Kingdom who are of the circumcision, men who have been a comfort to me.	COL
Col	4	12	Epaphras, who is one of you, a servant of Christ, salutes you, always striving for you in his prayers, that you may stand perfect and complete in all the will of God.	COL
Col	4	13	For I testify about him that he has great zeal for you, and for those in Laodicea, and for those in Hierapolis.	COL
Col	4	14	Luke the beloved physician and Demas greet you.	COL
Col	4	15	Greet the brothers who are in Laodicea, with Nymphas and the assembly that is in his house.	COL
Col	4	16	When this letter has been read among you, cause it to be read also in the assembly of the Laodiceans, and that you also read the letter from Laodicea.	COL
Col	4	17	Tell Archippus, “Take heed to the ministry which you have received in the Lord, that you fulfill it.”	COL
Col	4	18	I, Paul, write this greeting with my own hand. Remember my chains. Grace be with you. Amen.	COL
