book	chapter	verse	text	usfm
1Par	1	48	And Samlah died, and Shaul of Rehoboth by the River reigned in his stead.	1CH
1Par	1	49	And Shaul died, and Baal-hanan the son of Achbor reigned in his stead.	1CH
1Par	1	50	And Baal-hanan died, and Hadad reigned in his stead; and the name of his city was Pai: and his wife’s name was Mehetabel, the daughter of Matred, the daughter of Me-zahab.	1CH
1Par	1	51	And Hadad died. And the dukes of Edom were; duke Timna, duke Aliah, duke Jetheth;	1CH
1Par	1	52	duke Oholibamah, duke Elah, duke Pinon;	1CH
1Par	1	53	duke Kenaz, duke Teman, duke Mibzar;	1CH
1Par	1	54	duke Magdiel, duke Iram. These are the dukes of Edom.	1CH
1Par	2	1	These are the sons of Israel; Reuben, Simeon, Levi, and Judah, Issachar and Zebulun;	1CH
1Par	2	2	Dan, Joseph and Benjamin, Naphtali, Gad and Asher.	1CH
1Par	2	3	The sons of Judah; Er, and Onan, and Shelah: which three were born unto him of Bath-shua the Canaanitess. And Er, Judah’s firstborn, was wicked in the sight of the LORD; and he slew him.	1CH
1Par	2	4	And Tamar his daughter in law bare him Perez and Zerah. All the sons of Judah were five.	1CH
1Par	2	5	The sons of Perez; Hezron and Hamul.	1CH
1Par	2	6	And the sons of Zerah; Zimri, and Ethan, and Heman, and Calcol, and Dara: five of them in all.	1CH
1Par	2	7	And the sons of Carmi; Achar, the troubler of Israel, who committed a trespass in the devoted thing.	1CH
1Par	2	8	And the sons of Ethan; Azariah.	1CH
1Par	2	9	The sons also of Hezron, that were born unto him; Jerahmeel, and Ram, and Chelubai.	1CH
1Par	2	10	And Ram begat Amminadab; and Amminadab begat Nahshon, prince of the children of Judah;	1CH
1Par	2	11	and Nahshon begat Salma, and Salma begat Boaz;	1CH
1Par	2	12	and Boaz begat Obed, and Obed begat Jesse;	1CH
1Par	2	13	and Jesse begat his firstborn Eliab, and Abinadab the second, and Shimea the third;	1CH
1Par	2	14	Nethanel the fourth, Raddai the fifth;	1CH
1Par	2	15	Ozem the sixth, David the seventh:	1CH
1Par	2	16	and their sisters were Zeruiah and Abigail. And the sons of Zeruiah; Abishai, and Joab, and Asahel, three.	1CH
1Par	2	17	And Abigail bare Amasa: and the father of Amasa was Jether the Ishmaelite.	1CH
1Par	2	18	And Caleb the son of Hezron begat children of Azubah his wife, and of Jerioth: and these were her sons; Jesher, and Shobab, and Ardon.	1CH
1Par	2	19	And Azubah died, and Caleb took unto him Ephrath, which bare him Hur.	1CH
1Par	2	20	And Hur begat Uri, and Uri begat Bezalel.	1CH
1Par	2	21	And afterward Hezron went in to the daughter of Machir the father of Gilead; whom he took to wife when he was threescore years old; and she bare him Segub.	1CH
1Par	2	22	And Segub begat Jair, who had three and twenty cities in the land of Gilead.	1CH
1Par	2	23	And Geshur and Aram took the towns of Jair from them, with Kenath, and the villages thereof, even threescore cities. All these were the sons of Machir the father of Gilead:	1CH
1Par	2	24	And after that Hezron was dead in Caleb-ephrathah, then Abijah Hezron’s wife bare him Ashhur the father of Tekoa.	1CH
1Par	2	25	And the sons of Jerahmeel the firstborn of Hezron were Ram the firstborn, and Bunah, and Oren, and Ozem, Ahijah.	1CH
1Par	2	26	And Jerahmeel had another wife, whose name was Atarah; she was the mother of Onam.	1CH
1Par	2	27	And the sons of Ram the firstborn of Jerahmeel were Maaz, and Jamin, and Eker.	1CH
1Par	2	28	And the sons of Onam were Shammai, and Jada: and the sons of Shammai; Nadab, and Abishur.	1CH
1Par	2	29	And the name of the wife of Abishur was Abihail; and she bare him Ahban, and Molid.	1CH
1Par	2	30	And the sons of Nadab; Seled, and Appaim: but Seled died without children.	1CH
1Par	2	31	And the sons of Appaim; Ishi. And the sons of Ishi; Sheshan. And the sons of Sheshan; Ahlai.	1CH
1Par	2	32	And the sons of Jada the brother of Shammai; Jether, and Jonathan: and Jether died without children.	1CH
1Par	2	33	And the sons of Jonathan; Peleth, and Zaza. These were the sons of Jerahmeel.	1CH
