book	chapter	verse	text	usfm
1Pet	3	9	not rendering evil for evil or insult for insult; but instead blessing, knowing that you were called to this, that you may inherit a blessing.	1PE
1Pet	3	10	For, “He who would love life and see good days, let him keep his tongue from evil and his lips from speaking deceit.	1PE
1Pet	3	11	Let him turn away from evil and do good. Let him seek peace and pursue it.	1PE
1Pet	3	12	For the eyes of the Lord are on the righteous, and his ears open to their prayer; but the face of the Lord is against those who do evil.”	1PE
1Pet	3	13	Now who will harm you if you become imitators of that which is good?	1PE
1Pet	3	14	But even if you should suffer for righteousness’ sake, you are blessed. “Don’t fear what they fear, neither be troubled.”	1PE
1Pet	3	15	But sanctify the Lord God in your hearts. Always be ready to give an answer to everyone who asks you a reason concerning the hope that is in you, with humility and fear,	1PE
1Pet	3	16	having a good conscience. Thus, while you are spoken against as evildoers, they may be disappointed who curse your good way of life in Christ.	1PE
1Pet	3	17	For it is better, if it is God’s will, that you suffer for doing what is right than for doing evil.	1PE
1Pet	3	18	Because Christ also suffered for sins once, the righteous for the unrighteous, that he might bring you to God, being put to death in the flesh, but made alive in the Spirit,	1PE
1Pet	3	19	in whom he also went and preached to the spirits in prison,	1PE
1Pet	3	20	who before were disobedient when God waited patiently in the days of Noah while the ship was being built. In it, few, that is, eight souls, were saved through water.	1PE
1Pet	3	21	This is a symbol of baptism, which now saves you—not the putting away of the filth of the flesh, but the answer of a good conscience toward God—through the resurrection of Jesus Christ,	1PE
1Pet	3	22	who is at the right hand of God, having gone into heaven, angels and authorities and powers being made subject to him.	1PE
1Pet	4	1	Therefore, since Christ suffered for us in the flesh, arm yourselves also with the same mind; for he who has suffered in the flesh has ceased from sin,	1PE
1Pet	4	2	that you no longer should live the rest of your time in the flesh for the lusts of men, but for the will of God.	1PE
1Pet	4	3	For we have spent enough of our past time doing the desire of the Gentiles, and having walked in lewdness, lusts, drunken binges, orgies, carousings, and abominable idolatries.	1PE
1Pet	4	4	They think it is strange that you don’t run with them into the same excess of riot, speaking evil of you.	1PE
1Pet	4	5	They will give account to him who is ready to judge the living and the dead.	1PE
1Pet	4	6	For to this end the Good News was preached even to the dead, that they might be judged indeed as men in the flesh, but live as to God in the spirit.	1PE
1Pet	4	7	But the end of all things is near. Therefore be of sound mind, self-controlled, and sober in prayer.	1PE
1Pet	4	8	And above all things be earnest in your love among yourselves, for love covers a multitude of sins.	1PE
1Pet	4	9	Be hospitable to one another without grumbling.	1PE
1Pet	4	10	As each has received a gift, employ it in serving one another, as good managers of the grace of God in its various forms.	1PE
1Pet	4	11	If anyone speaks, let it be as it were the very words of God. If anyone serves, let it be as of the strength which God supplies, that in all things God may be glorified through Jesus Christ, to whom belong the glory and the dominion forever and ever. Amen.	1PE
1Pet	4	12	Beloved, don’t be astonished at the fiery trial which has come upon you to test you, as though a strange thing happened to you.	1PE
1Pet	4	13	But because you are partakers of Christ’s sufferings, rejoice, that at the revelation of his glory you also may rejoice with exceeding joy.	1PE
1Pet	4	14	If you are insulted for the name of Christ, you are blessed, because the Spirit of glory and of God rests on you. On their part he is blasphemed, but on your part he is glorified.	1PE
