book	chapter	verse	text	usfm
1Tim	5	25	Similarly, too, good deeds have been made manifest, but even when they are not, they cannot remain hidden. [ 1 Timothy 6 ]	NT-15_1-Timothy
1Tim	6	1	Whoever are servants under the yoke, let them consider their masters to be worthy of every honor, lest the name and doctrine of the Lord be blasphemed.	NT-15_1-Timothy
1Tim	6	2	But those who have believing masters, let them not despise them because they are brothers, but rather serve them all the more because they are believing and beloved, participants of the same service. Teach and exhort these things.	NT-15_1-Timothy
1Tim	6	3	If anyone teaches otherwise, and does not consent to the sound words of our Lord Jesus Christ, and to that doctrine which is in accord with piety,	NT-15_1-Timothy
1Tim	6	4	then he is arrogant, knowing nothing, yet languishing amid the questions and quarrels of words. From these arise envy, contention, blasphemy, evil suspicions:	NT-15_1-Timothy
1Tim	6	5	the conflicts of men who have been corrupted in mind and deprived of truth, who consider profit to be piety.	NT-15_1-Timothy
1Tim	6	6	But piety with sufficiency is great gain.	NT-15_1-Timothy
1Tim	6	7	For we brought nothing into this world, and there is no doubt that we can take nothing away.	NT-15_1-Timothy
1Tim	6	8	But, having nourishment and some kind of covering, we should be content with these.	NT-15_1-Timothy
1Tim	6	9	For those who want to become rich fall into temptation and into the snare of the devil and into many useless and harmful desires, which submerge men in destruction and in perdition.	NT-15_1-Timothy
1Tim	6	10	For desire is the root of all evils. Some persons, hungering in this way, have strayed from the faith and have entangled themselves in many sorrows.	NT-15_1-Timothy
1Tim	6	11	But you, O man of God, flee from these things, and truly pursue justice, piety, faith, charity, patience, meekness.	NT-15_1-Timothy
1Tim	6	12	Fight the good fight of faith. Take hold of the eternal life to which you have been called, and make a good profession of faith in the sight of many witnesses.	NT-15_1-Timothy
1Tim	6	13	I charge you, in the sight of God, who enlivens all things, and in the sight of Christ Jesus, who gave the testimony of a good profession under Pontius Pilate,	NT-15_1-Timothy
1Tim	6	14	to observe the commandment, immaculately, irreproachably, unto the return of our Lord Jesus Christ.	NT-15_1-Timothy
1Tim	6	15	For at the proper time, he shall reveal the blessed and only Power, the King of kings and the Lord of lords,	NT-15_1-Timothy
1Tim	6	16	who alone holds immortality, and who inhabits the inaccessible light, whom no man has seen, nor even is able to see, to whom is honor and everlasting dominion. Amen.	NT-15_1-Timothy
1Tim	6	17	Instruct the wealthy of this age not to have a superior attitude, nor to hope in the uncertainty of riches, but in the living God, who offers us everything in abundance to enjoy,	NT-15_1-Timothy
1Tim	6	18	and to do good, to become rich in good works, to donate readily, to share,	NT-15_1-Timothy
1Tim	6	19	to gather for themselves the treasure of a good foundation for the future, so that they may obtain true life.	NT-15_1-Timothy
1Tim	6	20	O Timothy, guard what has been deposited with you, avoiding the voice of profane novelties and of opposing ideas, which are falsely called knowledge.	NT-15_1-Timothy
1Tim	6	21	Certain persons, promising these things, have perished from the faith. May grace be with you. Amen.	NT-15_1-Timothy
