book	chapter	verse	text	usfm
Wis	3	15	For the fruit of good labors is glorious and the root of wisdom shall never perish.	OT-25_Wisdom
Wis	3	16	But the sons of adulterers will not reach completion, and the offspring of a sinful bed will be banished.	OT-25_Wisdom
Wis	3	17	And if they live long, they will be counted as nothing, and their last years of old-age will be without honor.	OT-25_Wisdom
Wis	3	18	And if they die quickly, they will have no hope, nor words of comfort on the day of reckoning.	OT-25_Wisdom
Wis	3	19	For the iniquities of the people have a dreadful result. [ Wisdom 4 ]	OT-25_Wisdom
Wis	4	1	O how beautiful is the chaste fruit of purity! For its remembrance is immortal, because it is observed both with God and with men.	OT-25_Wisdom
Wis	4	2	When it is present, they imitate it, and they desire it when it has withdrawn itself, and it triumphs crowned forever, winning the reward of undefiled conflicts.	OT-25_Wisdom
Wis	4	3	But the great number of the many different kinds of the impious will not be to their advantage, and spurious seedlings will not be given deep roots, nor will they establish any firm foundation.	OT-25_Wisdom
Wis	4	4	And if they spring forth with branches for a time, yet, being set infirmly, they will be shaken by the wind, and, by the superabundance of the winds, they will be eradicated.	OT-25_Wisdom
Wis	4	5	For the incomplete branches will be broken, and their fruits will be useless, and bitter to eat, and fit for nothing.	OT-25_Wisdom
Wis	4	6	For all the sons born from iniquity are witnesses of wickedness against their parents at their interrogation.	OT-25_Wisdom
Wis	4	7	But the just, if death seizes him beforehand, will be refreshed.	OT-25_Wisdom
Wis	4	8	For old age is made venerable, neither by lasting long, nor by counting the number of years; yet understanding is the gray hair of wisdom for men,	OT-25_Wisdom
Wis	4	9	and an immaculate life is a generation of sages.	OT-25_Wisdom
Wis	4	10	Pleasing to God, having been made beloved, and living among sinners, he was transformed.	OT-25_Wisdom
Wis	4	11	He was quickly taken away, for malice could not alter his understanding, nor could deceit beguile his soul.	OT-25_Wisdom
Wis	4	12	For fascination with entertainment obscures good things, and the unfaithfulness of desire subverts the mind without malice.	OT-25_Wisdom
Wis	4	13	Completed in a short time, he fulfilled many times.	OT-25_Wisdom
Wis	4	14	Truly his soul was pleasing to God. Because of this, he hastened to bring him out of the midst of iniquities, but the people see this and do not understand, nor do they place such things in their hearts:	OT-25_Wisdom
Wis	4	15	that the grace and mercy of God is with his holy ones, and he watches over his elect.	OT-25_Wisdom
Wis	4	16	But the just dead will condemn the impious living, and youth hastily completed results in a long unjust life.	OT-25_Wisdom
Wis	4	17	For they will see the end of the wise, and will neither understand, nor imagine, that he is of God, and that therefore the Lord has safeguarded him.	OT-25_Wisdom
Wis	4	18	For they will see and despise him, but the Lord will ridicule them.	OT-25_Wisdom
Wis	4	19	And after this, they will fall without honor and with contempt among the dead forever. Seeing that they are puffed up and speechless, he will shatter them and will shake them from the foundations all the way to the top, to their utter desolation, and they will grieve and their remembrance will perish.	OT-25_Wisdom
Wis	4	20	They will hurry with fear at the understanding of their sins, and their iniquities will bear witness against them. [ Wisdom 5 ]	OT-25_Wisdom
Wis	5	1	Then the just will stand with great steadfastness against those who have oppressed them and have taken away their labors.	OT-25_Wisdom
Wis	5	2	Seeing this, they will be troubled with terrible fear, and they will be amazed at the suddenness of unexpected salvation.	OT-25_Wisdom
Wis	5	3	Driven toward regret, and through the anguish of their groaning spirit, they will say within themselves: “These are the ones whom we held for some time in derision and in mocking reproach.	OT-25_Wisdom
Wis	5	4	We foolish considered their life to be madness, and their end to be without honor.	OT-25_Wisdom
Wis	5	5	How is it that they are counted among the sons of God, and their place is among the holy?	OT-25_Wisdom
Wis	5	6	Therefore, we have strayed from the way of truth, and the light of justice has not shined on us, and the sun of understanding has not risen on us.	OT-25_Wisdom
Wis	5	7	We exhausted ourselves in the way of iniquity and perdition, and have walked a difficult way, while ignoring the way of the Lord.	OT-25_Wisdom
Wis	5	8	How has arrogance benefited us? Or what has exalting in riches brought us?	OT-25_Wisdom
Wis	5	9	All those things have passed away like a shadow, and like a messenger traveling quickly by;	OT-25_Wisdom
Wis	5	10	and like a ship passing over the waves of water, when it has gone by, its trace cannot be found, nor can the pathway of its keel in the waves;	OT-25_Wisdom
Wis	5	11	or, like a bird flying through the air, there is no evidence of her journey to be found, but there is hardly a sound as the beating of her wings lifts up the air and, by the force of her journey, divides the air she has flown across, which was disturbed by her wings, and afterwards there is no sign of her journey to be found;	OT-25_Wisdom
Wis	5	12	or, like an arrow shot at a selected mark, the air continues to be divided and to be brought together again, so that its passing is unknown.	OT-25_Wisdom
Wis	5	13	And in like manner we, having been born, continuously cease to exist, and indeed, we depart with no sign of virtue to show, but we are consumed in our malice.”	OT-25_Wisdom
Wis	5	14	Such things those who sinned said in hell.	OT-25_Wisdom
Wis	5	15	For the hope of the impious is like feathers, which are blown away by the wind, and like a thin foam, which is dispersed by a storm, and like smoke, which is scattered by the wind, and like the memory of a guest who passes by one day.	OT-25_Wisdom
Wis	5	16	But the just will live forever, and their reward is with the Lord, and the thought of them is with the Most High.	OT-25_Wisdom
Wis	5	17	Therefore, they will receive a beautiful kingdom and a crown of splendor from the hand of the Lord, for with his right hand he will cover them, and with his holy arm he will defend them.	OT-25_Wisdom
Wis	5	18	And his zeal will take up arms, and he will equip his servants for retribution on their enemies.	OT-25_Wisdom
Wis	5	19	He will put on justice as a breastplate, and he will grasp sure judgment as a helmet.	OT-25_Wisdom
Wis	5	20	He will select fairness as an invincible shield.	OT-25_Wisdom
Wis	5	21	Yet he will sharpen his severe wrath into a spear, and he will fight with those of the world against the irrational.	OT-25_Wisdom
Wis	5	22	Shafts of lightning will hurl forth accurately, and, as if from a well-curved bow of clouds, they will be expelled and will fly to the determined mark.	OT-25_Wisdom
Wis	5	23	And hail will be cast like stones full of anger, and the water of the sea will rise up against them, and the rivers will charge forth harshly.	OT-25_Wisdom
Wis	5	24	The spirit of virtue will stand firm against them and like a whirlwind will divide them, and he will lead all the world of iniquity into a wasteland, and malice will overthrow the seats of power. [ Wisdom 6 ]	OT-25_Wisdom
Wis	6	1	Wisdom is better than power, and a prudent man is better than a powerful one.	OT-25_Wisdom
Wis	6	2	Therefore, hear, O kings, and understand; learn, you judges of the ends of the earth.	OT-25_Wisdom
Wis	6	3	Listen closely, you who hold the attention of the crowds, and who please yourselves by disturbing the nations.	OT-25_Wisdom
Wis	6	4	For power has been given to you from the Lord and strength from the Most High, who will examine your works and scrutinize your thoughts.	OT-25_Wisdom
Wis	6	5	For, when you were ministers of his kingdom, you did not judge correctly, nor keep the law of justice, nor walk according to the will of God.	OT-25_Wisdom
Wis	6	6	Horribly and quickly he will appear to you, because he will make a severe judgment for those who are in charge.	OT-25_Wisdom
Wis	6	7	For, to the little, great mercy is granted, but the powerful will endure powerful torment.	OT-25_Wisdom
Wis	6	8	For the Lord will not exempt anyone’s character, nor will he stand in awe of anyone’s greatness, because he himself made the little and the great, and he is equally concerned for everyone.	OT-25_Wisdom
Wis	6	9	But a powerful torture pursues the powerful.	OT-25_Wisdom
Wis	6	10	Therefore, O kings, these, my words, are for you, so that you may learn wisdom and not perish.	OT-25_Wisdom
Wis	6	11	For those who have justly preserved justice will be justified, and those who have learned these things will find what to answer.	OT-25_Wisdom
Wis	6	12	Therefore, desire my words, love them, and you will have instruction.	OT-25_Wisdom
Wis	6	13	Wisdom is pure and never fades away, and is easily seen by those who love her and found by those who seek her.	OT-25_Wisdom
Wis	6	14	She anticipates those who desire her, so that she first reveals herself to them.	OT-25_Wisdom
Wis	6	15	Whoever awakens early to seek her, will not labor, for he will find her sitting at his door.	OT-25_Wisdom
Wis	6	16	Therefore, by thinking about her, understanding is perfected, and whoever remains watchful for her, will quickly be secure.	OT-25_Wisdom
Wis	6	17	For she goes about seeking such as are worthy of her, and she reveals herself to them cheerfully in the ways, and meets them with all foresight.	OT-25_Wisdom
Wis	6	18	For the very true beginning of her is the desire for instruction.	OT-25_Wisdom
Wis	6	19	Therefore, the zeal for instruction is love, and love is the keeping of her laws, and the keeping of her laws is the perfection of incorruptibility,	OT-25_Wisdom
Wis	6	20	while incorruptibility makes us near to God.	OT-25_Wisdom
Wis	6	21	And so, the desire for wisdom leads to an everlasting kingdom.	OT-25_Wisdom
Wis	6	22	If, therefore, your delight is in thrones and scepters, O kings of the people, love wisdom, so that you may reign forever;	OT-25_Wisdom
Wis	6	23	love the light of wisdom, all you who lead the peoples.	OT-25_Wisdom
Wis	6	24	But what wisdom is, and how she was made, I will report, and I will not hide the mysteries of God from you, but I will investigate her from the beginning of her birth, and I will place the knowledge of her in the light, and will not pass over the truth.	OT-25_Wisdom
Wis	6	25	Neither will I hold to the path that dwindles away with envy, because such a man will not partake in wisdom.	OT-25_Wisdom
Wis	6	26	For the proliferation of the wise is sanity for the world, and a wise king is the mainstay of the people.	OT-25_Wisdom
Wis	6	27	Therefore, receive instruction by my words, and it will benefit you. [ Wisdom 7 ]	OT-25_Wisdom
Wis	7	1	Certainly, I myself am also a mortal man, like everyone, and the offspring of this earth, which was made beforehand; and in my mother’s womb I was fashioned with care,	OT-25_Wisdom
Wis	7	2	within the time of ten months, made of blood, from the seed of man and the delight of sleeping together.	OT-25_Wisdom
Wis	7	3	And when I was born, I drew in the common air, and in similar fashion, I fell upon the earth, and the first voice I uttered, like everyone, was crying.	OT-25_Wisdom
Wis	7	4	I was nursed in swaddling clothes and with great care.	OT-25_Wisdom
Wis	7	5	For none of the kings had any other beginning of birth.	OT-25_Wisdom
Wis	7	6	Therefore, there is only one entrance for everyone into life, and the same in leaving.	OT-25_Wisdom
Wis	7	7	Because of this, I chose, and understanding was given to me; and I prayed, and the spirit of wisdom came to me;	OT-25_Wisdom
Wis	7	8	and I placed her before kingdoms and thrones, and I considered riches nothing in comparison with her.	OT-25_Wisdom
Wis	7	9	Neither did I compare to her a precious stone, for all gold in comparison with her is like a little sand, and silver, in view of her, will be valued as if dirt.	OT-25_Wisdom
Wis	7	10	I loved her above health and beauty, and I placed having her before light, for her light is unfailing.	OT-25_Wisdom
Wis	7	11	Yet all good things came to me together with her, and innumerable honors by her hand;	OT-25_Wisdom
Wis	7	12	and I rejoiced in all these, because this wisdom went before me, although I did not know that she is the mother of them all.	OT-25_Wisdom
